CED (2019),Australian Citizenship,Sex,Age,Highest Educational Attainment,Birthplace,Persons,ccellid,cgender,ccountry_born,cage_group4,ceducation,cced_name,cstate_name,cnumber,cced_2016lab2ppshare,cgender2,ccountry_born2,ccountry_born3,cnumber.ced,cpercent.ced,ceducation2,ceducation3,ceducation4,cage_group4.34.49,cage_group4.49.64,cage_group4.64.104
Longman,Australian and not stated,Male,65+,Group 3,Born overseas,466,10028,1,2,4,3,Longman,QLD,466,50.79,0,1,0,111308,0.004186581,0,1,0,0,0,1
Longman,Australian and not stated,Male,65+,Group 3,Not stated/Sup,24,10029,1,3,4,3,Longman,QLD,24,50.79,0,0,1,111308,0.000215618,0,1,0,0,0,1
Longman,Australian and not stated,Male,65+,Group 4,Australia,968,10030,1,1,4,4,Longman,QLD,968,50.79,0,0,0,111308,0.00869659,0,0,1,0,0,1
Longman,Australian and not stated,Male,65+,Group 4,Born overseas,359,10031,1,2,4,4,Longman,QLD,359,50.79,0,1,0,111308,0.003225285,0,0,1,0,0,1
Longman,Australian and not stated,Male,65+,Group 4,Not stated/Sup,1108,10032,1,3,4,4,Longman,QLD,1108,50.79,0,0,1,111308,0.009954361,0,0,1,0,0,1
Longman,Australian and not stated,Female,18-34,Group 1,Australia,6171,10033,2,1,1,1,Longman,QLD,6171,50.79,1,0,0,111308,0.055440759,0,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 1,Born overseas,388,10034,2,2,1,1,Longman,QLD,388,50.79,1,1,0,111308,0.003485823,0,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 1,Not stated/Sup,77,10035,2,3,1,1,Longman,QLD,77,50.79,1,0,1,111308,0.000691774,0,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 2,Australia,3282,10036,2,1,1,2,Longman,QLD,3282,50.79,1,0,0,111308,0.029485751,1,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 2,Born overseas,182,10037,2,2,1,2,Longman,QLD,182,50.79,1,1,0,111308,0.001635103,1,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 2,Not stated/Sup,37,10038,2,3,1,2,Longman,QLD,37,50.79,1,0,1,111308,0.000332411,1,0,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 3,Australia,3168,10039,2,1,1,3,Longman,QLD,3168,50.79,1,0,0,111308,0.028461566,0,1,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 3,Born overseas,287,10040,2,2,1,3,Longman,QLD,287,50.79,1,1,0,111308,0.002578431,0,1,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 3,Not stated/Sup,20,10041,2,3,1,3,Longman,QLD,20,50.79,1,0,1,111308,0.000179682,0,1,0,0,0,0
Longman,Australian and not stated,Female,18-34,Group 4,Australia,666,10042,2,1,1,4,Longman,QLD,666,50.79,1,0,0,111308,0.005983397,0,0,1,0,0,0
Longman,Australian and not stated,Female,18-34,Group 4,Born overseas,42,10043,2,2,1,4,Longman,QLD,42,50.79,1,1,0,111308,0.000377331,0,0,1,0,0,0
Longman,Australian and not stated,Female,18-34,Group 4,Not stated/Sup,933,10044,2,3,1,4,Longman,QLD,933,50.79,1,0,1,111308,0.008382147,0,0,1,0,0,0
Longman,Australian and not stated,Female,35-49,Group 1,Australia,4669,10045,2,1,2,1,Longman,QLD,4669,50.79,1,0,0,111308,0.04194667,0,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 1,Born overseas,585,10046,2,2,2,1,Longman,QLD,585,50.79,1,1,0,111308,0.005255687,0,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 1,Not stated/Sup,106,10047,2,3,2,1,Longman,QLD,106,50.79,1,0,1,111308,0.000952313,0,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 2,Australia,2440,10048,2,1,2,2,Longman,QLD,2440,50.79,1,0,0,111308,0.021921156,1,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 2,Born overseas,361,10049,2,2,2,2,Longman,QLD,361,50.79,1,1,0,111308,0.003243253,1,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 2,Not stated/Sup,37,10050,2,3,2,2,Longman,QLD,37,50.79,1,0,1,111308,0.000332411,1,0,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 3,Australia,3612,10051,2,1,2,3,Longman,QLD,3612,50.79,1,0,0,111308,0.032450498,0,1,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 3,Born overseas,789,10052,2,2,2,3,Longman,QLD,789,50.79,1,1,0,111308,0.007088439,0,1,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 3,Not stated/Sup,55,10053,2,3,2,3,Longman,QLD,55,50.79,1,0,1,111308,0.000494124,0,1,0,1,0,0
Longman,Australian and not stated,Female,35-49,Group 4,Australia,710,10054,2,1,2,4,Longman,QLD,710,50.79,1,0,0,111308,0.006378697,0,0,1,1,0,0
Longman,Australian and not stated,Female,35-49,Group 4,Born overseas,138,10055,2,2,2,4,Longman,QLD,138,50.79,1,1,0,111308,0.001239803,0,0,1,1,0,0
Longman,Australian and not stated,Female,35-49,Group 4,Not stated/Sup,781,10056,2,3,2,4,Longman,QLD,781,50.79,1,0,1,111308,0.007016567,0,0,1,1,0,0
Longman,Australian and not stated,Female,50-64,Group 1,Australia,5660,10057,2,1,3,1,Longman,QLD,5660,50.79,1,0,0,111308,0.050849894,0,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 1,Born overseas,1090,10058,2,2,3,1,Longman,QLD,1090,50.79,1,1,0,111308,0.009792647,0,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 1,Not stated/Sup,154,10059,2,3,3,1,Longman,QLD,154,50.79,1,0,1,111308,0.001383548,0,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 2,Australia,1641,10060,2,1,3,2,Longman,QLD,1641,50.79,1,0,0,111308,0.014742876,1,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 2,Born overseas,394,10061,2,2,3,2,Longman,QLD,394,50.79,1,1,0,111308,0.003539728,1,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 2,Not stated/Sup,37,10062,2,3,3,2,Longman,QLD,37,50.79,1,0,1,111308,0.000332411,1,0,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 3,Australia,2464,10063,2,1,3,3,Longman,QLD,2464,50.79,1,0,0,111308,0.022136774,0,1,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 3,Born overseas,738,10064,2,2,3,3,Longman,QLD,738,50.79,1,1,0,111308,0.006630251,0,1,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 3,Not stated/Sup,49,10065,2,3,3,3,Longman,QLD,49,50.79,1,0,1,111308,0.00044022,0,1,0,0,1,0
Longman,Australian and not stated,Female,50-64,Group 4,Australia,797,10066,2,1,3,4,Longman,QLD,797,50.79,1,0,0,111308,0.007160312,0,0,1,0,1,0
Longman,Australian and not stated,Female,50-64,Group 4,Born overseas,238,10067,2,2,3,4,Longman,QLD,238,50.79,1,1,0,111308,0.002138211,0,0,1,0,1,0
Longman,Australian and not stated,Female,50-64,Group 4,Not stated/Sup,876,10068,2,3,3,4,Longman,QLD,876,50.79,1,0,1,111308,0.007870054,0,0,1,0,1,0
Longman,Australian and not stated,Female,65+,Group 1,Australia,6135,10069,2,1,4,1,Longman,QLD,6135,50.79,1,0,0,111308,0.055117332,0,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 1,Born overseas,1594,10070,2,2,4,1,Longman,QLD,1594,50.79,1,1,0,111308,0.014320624,0,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 1,Not stated/Sup,249,10071,2,3,4,1,Longman,QLD,249,50.79,1,0,1,111308,0.002237036,0,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 2,Australia,407,10072,2,1,4,2,Longman,QLD,407,50.79,1,0,0,111308,0.003656521,1,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 2,Born overseas,180,10073,2,2,4,2,Longman,QLD,180,50.79,1,1,0,111308,0.001617134,1,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 2,Not stated/Sup,17,10074,2,3,4,2,Longman,QLD,17,50.79,1,0,1,111308,0.000152729,1,0,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 3,Australia,1213,10075,2,1,4,3,Longman,QLD,1213,50.79,1,0,0,111308,0.010897689,0,1,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 3,Born overseas,469,10076,2,2,4,3,Longman,QLD,469,50.79,1,1,0,111308,0.004213534,0,1,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 3,Not stated/Sup,30,10077,2,3,4,3,Longman,QLD,30,50.79,1,0,1,111308,0.000269522,0,1,0,0,0,1
Longman,Australian and not stated,Female,65+,Group 4,Australia,1181,10078,2,1,4,4,Longman,QLD,1181,50.79,1,0,0,111308,0.010610199,0,0,1,0,0,1
Longman,Australian and not stated,Female,65+,Group 4,Born overseas,487,10079,2,2,4,4,Longman,QLD,487,50.79,1,1,0,111308,0.004375247,0,0,1,0,0,1
Longman,Australian and not stated,Female,65+,Group 4,Not stated/Sup,1355,10080,2,3,4,4,Longman,QLD,1355,50.79,1,0,1,111308,0.012173429,0,0,1,0,0,1
Maranoa,Australian and not stated,Male,18-34,Group 1,Australia,5363,10081,1,1,1,1,Maranoa,QLD,5363,32.5,0,0,0,108878,0.049256967,0,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 1,Born overseas,91,10082,1,2,1,1,Maranoa,QLD,91,32.5,0,1,0,108878,0.000835798,0,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 1,Not stated/Sup,104,10083,1,3,1,1,Maranoa,QLD,104,32.5,0,0,1,108878,0.000955198,0,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 2,Australia,3981,10084,1,1,1,2,Maranoa,QLD,3981,32.5,0,0,0,108878,0.03656386,1,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 2,Born overseas,56,10085,1,2,1,2,Maranoa,QLD,56,32.5,0,1,0,108878,0.000514337,1,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 2,Not stated/Sup,62,10086,1,3,1,2,Maranoa,QLD,62,32.5,0,0,1,108878,0.000569445,1,0,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 3,Australia,1083,10087,1,1,1,3,Maranoa,QLD,1083,32.5,0,0,0,108878,0.009946913,0,1,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 3,Born overseas,103,10088,1,2,1,3,Maranoa,QLD,103,32.5,0,1,0,108878,0.000946013,0,1,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 3,Not stated/Sup,13,10089,1,3,1,3,Maranoa,QLD,13,32.5,0,0,1,108878,0.0001194,0,1,0,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 4,Australia,726,10090,1,1,1,4,Maranoa,QLD,726,32.5,0,0,0,108878,0.006668014,0,0,1,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 4,Born overseas,19,10091,1,2,1,4,Maranoa,QLD,19,32.5,0,1,0,108878,0.000174507,0,0,1,0,0,0
Maranoa,Australian and not stated,Male,18-34,Group 4,Not stated/Sup,1131,10092,1,3,1,4,Maranoa,QLD,1131,32.5,0,0,1,108878,0.010387773,0,0,1,0,0,0
Maranoa,Australian and not stated,Male,35-49,Group 1,Australia,4491,10093,1,1,2,1,Maranoa,QLD,4491,32.5,0,0,0,108878,0.041248002,0,0,0,1,0,0
Maranoa,Australian and not stated,Male,35-49,Group 1,Born overseas,146,10094,1,2,2,1,Maranoa,QLD,146,32.5,0,1,0,108878,0.00134095,0,0,0,1,0,0
Maranoa,Australian and not stated,Male,35-49,Group 1,Not stated/Sup,148,10095,1,3,2,1,Maranoa,QLD,148,32.5,0,0,1,108878,0.00135932,0,0,0,1,0,0
Maranoa,Australian and not stated,Male,35-49,Group 2,Australia,3423,10096,1,1,2,2,Maranoa,QLD,3423,32.5,0,0,0,108878,0.031438858,1,0,0,1,0,0
